Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,goalHome,goalAway,hwinvalue,awinvalue,count
2022-10-22,Вальядолид,Реал Сосьедад,1,0,H,1.0,0.0,1.0,0.0,1
2022-10-22,Райо Вальекано,Кадис,2,0,H,1.0,0.0,1.0,0.0,1
2022-10-20,Барселона,Вильярреал,3,0,H,1.0,0.0,1.0,0.0,1
2022-10-20,Осасуна,Эспаньол,0,0,D,0.0,0.0,0.5,0.5,1
2022-10-20,Альмерия,Жирона,3,0,H,1.0,0.0,1.0,0.0,1
2022-10-19,Эльче,Реал Мадрид,0,1,A,0.0,1.0,0.0,1.0,1
2022-10-19,Реал Сосьедад,Мальорка,1,0,H,1.0,0.0,1.0,0.0,1
2022-10-19,Вальядолид,Сельта,1,1,D,1.0,1.0,0.5,0.5,1
2022-10-19,Кадис,Бетис,0,0,D,0.0,0.0,0.5,0.5,1
2022-10-18,Атлетико,Райо Вальекано,1,0,H,1.0,0.0,1.0,0.0,1
2022-10-18,Хетафе,Атлетик,1,1,D,1.0,1.0,0.5,0.5,1
2022-10-18,Севилья,Валенсия,0,1,A,0.0,1.0,0.0,1.0,1
2022-10-17,Вильярреал,Осасуна,1,0,H,1.0,0.0,1.0,0.0,1
2022-10-16,Бетис,Альмерия,1,0,H,1.0,0.0,1.0,0.0,1
2022-10-16,Эспаньол,Вальядолид,0,0,D,0.0,0.0,0.5,0.5,1
2022-10-16,Реал Мадрид,Барселона,2,0,H,1.0,0.0,1.0,0.0,1
2022-10-16,Сельта,Реал Сосьедад,1,1,D,1.0,1.0,0.5,0.5,1
2022-10-15,Атлетик,Атлетико,0,0,D,0.0,0.0,0.5,0.5,1
2022-10-15,Мальорка,Севилья,0,0,D,0.0,0.0,0.5,0.5,1
2022-10-15,Валенсия,Эльче,2,1,H,1.0,1.0,1.0,0.0,1
2022-10-15,Жирона,Кадис,0,0,D,0.0,0.0,0.5,0.5,1
2022-10-14,Райо Вальекано,Хетафе,0,0,D,0.0,0.0,0.5,0.5,1
2022-10-10,Эльче,Мальорка,1,0,H,1.0,0.0,1.0,0.0,1
2022-10-09,Барселона,Сельта,1,0,H,1.0,0.0,1.0,0.0,1
2022-10-09,Реал Сосьедад,Вильярреал,1,0,H,1.0,0.0,1.0,0.0,1
2022-10-09,Кадис,Эспаньол,1,0,H,1.0,0.0,1.0,0.0,1
2022-10-09,Вальядолид,Бетис,0,0,D,0.0,0.0,0.5,0.5,1
2022-10-08,Хетафе,Реал Мадрид,0,1,A,0.0,1.0,0.0,1.0,1
2022-10-08,Севилья,Атлетик,1,0,H,1.0,0.0,1.0,0.0,1
2022-10-08,Атлетико,Жирона,1,0,H,1.0,0.0,1.0,0.0,1
2022-10-08,Альмерия,Райо Вальекано,3,0,H,1.0,0.0,1.0,0.0,1
2022-10-07,Осасуна,Валенсия,0,1,A,0.0,1.0,0.0,1.0,1
2022-10-03,Райо Вальекано,Эльче,1,1,D,1.0,1.0,0.5,0.5,1
2022-10-02,Реал Мадрид,Осасуна,1,0,H,1.0,0.0,1.0,0.0,1
2022-10-02,Жирона,Реал Сосьедад,2,2,D,1.0,1.0,0.5,0.5,1
2022-10-02,Сельта,Бетис,1,0,H,1.0,0.0,1.0,0.0,1
2022-10-02,Эспаньол,Валенсия,0,0,D,0.0,0.0,0.5,0.5,1
2022-10-01,Мальорка,Барселона,0,1,A,0.0,1.0,0.0,1.0,1
2022-10-01,Севилья,Атлетико,0,1,A,0.0,1.0,0.0,1.0,1
2022-10-01,Хетафе,Вальядолид,2,2,D,1.0,1.0,0.5,0.5,1
2022-10-01,Кадис,Вильярреал,0,0,D,0.0,0.0,0.5,0.5,1
2022-09-30,Атлетик,Альмерия,2,0,H,1.0,0.0,1.0,0.0,1
2022-09-18,Атлетико,Реал Мадрид,0,2,A,0.0,1.0,0.0,1.0,1
